,Cell Type 1,Cell Type 2,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
471,Endothelial,Endothelial,ABCG2,ABCG2,,,,,,51.975826,0.003996003996003996,0.008087464430133293,0.3393994053563273,True
524,Endothelial,Enteric_glia,SLC12A2,SLC1A5,,,,,,22.85184,0.001998001998001998,0.004408703106502837,1.0843394504552728,True
592,Endothelial,Fibroblast,CD36,MSR1,,,,,,31.746052,0.02197802197802198,0.033251231527093604,0.06076684809435613,True
614,Endothelial,Fibroblast,TAP1,TAP1,,,,,,47.246,0.016983016983016984,0.026981747641301474,0.4227516179536507,True
673,Endothelial,IEC,ABCB1,ABCC3,,,,,,38.169952,0.029970029970029972,0.04301189464740867,0.7817550499855807,True
690,Endothelial,IEC,SLC26A2,SLC26A3,,,,,,30.124367,0.03196803196803197,0.04536266505657208,0.8556845458744617,True
780,Endothelial,MNP,MSR1,MSR1,,,,,,125.370926,0.004995004995004995,0.009810333551340747,23.271799664198284,True
783,Endothelial,MNP,CPT1A,CPT1A,,,,,,12.803139,0.025974025974025976,0.038157358336730535,0.09662179687552988,True
843,Endothelial,Muscularis_mucosa,MSR1,MSR1,,,,,,18.404274,0.01998001998001998,0.03077799943003705,18.404273986816406,True
894,Endothelial,Myofibroblast,SLC40A1,SLC40A1,,,,,,21.620811,0.030969030969030968,0.04427751474594652,2.42679653671493,True
908,Endothelial,Myofibroblast,CD36,CD36,,,,,,39.06293,0.008991008991008992,0.01599052413384661,0.6010849964244068,True
958,Endothelial,Pericyte,SLC3A2,SLC40A1,,,,,,23.803236,0.03196803196803197,0.04536266505657208,2.2637300558749445,True
1036,Endothelial,Plasma,FABP5,FABP5,,,,,,164.65315,0.01898101898101898,0.02945144530240836,0.1846836468895527,True
1045,Endothelial,Plasma,SLC15A1,SLC15A1,,,,,,19.444752,0.000999000999000999,0.0023276865382128543,1.1048938766718932,True
1073,Endothelial,T,SLC1A5,SLC1A5,,,,,,12.016173,0.03496503496503497,0.048937106755392146,0.4768521849875749,True
1084,Endothelial,T,SLC3A2,SLC40A1,,,,,,36.87402,0.024975024975024976,0.037010637131264394,0.4375514779818581,True
1146,Enteric_glia,Enteric_glia,SLC40A1,SLC40A1,,,,,,49.2707,0.03296703296703297,0.046632124352331605,0.15500560516714917,True
1170,Enteric_glia,Enteric_glia,SLC22A2,SLC6A2,,,,,,21.543274,0.000999000999000999,0.0023276865382128543,0.9163260808874146,True
1215,Enteric_glia,Fibroblast,SLC5A7,SLC5A7,,,,,,19.859842,0.029970029970029972,0.04301189464740867,0.1571601460532851,True
1225,Enteric_glia,Fibroblast,FABP5,FABP5,,,,,,60.91024,0.030969030969030968,0.04427751474594652,0.5572343627952617,True
1249,Enteric_glia,Fibroblast,ABCB1,SLC22A5,,,,,,18.675764,0.00999000999000999,0.017395786353972036,0.4607784095566462,True
1286,Enteric_glia,IEC,CD36,CD36,,,,,,298.53088,0.012987012987012988,0.02150208282283754,29.4455292991753,True
1421,Enteric_glia,MNP,LRP1,LRP1,,,,,,45.698814,0.025974025974025976,0.038157358336730535,0.8067205392274406,True
1538,Enteric_glia,Myofibroblast,CD36,CD36,,,,,,39.200382,0.008991008991008992,0.01599052413384661,39.200382232666016,True
